id,customer_id,age,gender,region,income,marital_status,dependents,education,employment_status,account_type,balance,num_transactions,last_transaction_date,loan_status,loan_amount,credit_score,card_type,online_banking,email_alerts
177,CUST00177,52,Other,South,38083.01,Widowed,1,Masters,Self-Employed,Business,25337.22,18,22-06-2025,Rejected,36707.32,545,Amex,TRUE,TRUE
178,CUST00178,65,Other,East,107266.66,Divorced,0,Bachelors,Retired,Business,33285.28,37,10-04-2024,Rejected,1812.86,439,Discover,TRUE,TRUE
179,CUST00179,63,Male,South,116435.64,Widowed,2,PhD,Self-Employed,Business,24123.5,45,01-06-2025,Pending,20976.37,475,Visa,FALSE,FALSE
180,CUST00180,20,Other,East,103943.51,Divorced,0,PhD,Self-Employed,Checking,42370.54,77,20-04-2024,Approved,8452.34,516,MasterCard,FALSE,FALSE
181,CUST00181,19,Female,South,69392.87,Married,4,High School,Retired,Checking,49381.93,64,16-01-2025,Rejected,42274.71,630,Visa,FALSE,TRUE
182,CUST00182,46,Male,South,75600.75,Widowed,0,Bachelors,Self-Employed,Checking,47885.83,83,10-11-2024,Rejected,7674.56,674,Amex,TRUE,FALSE
183,CUST00183,54,Other,East,83113.46,Widowed,3,High School,Self-Employed,Savings,1882.66,72,30-01-2025,Rejected,8728.34,731,Discover,TRUE,FALSE
184,CUST00184,39,Male,North,87538.17,Widowed,2,High School,Unemployed,Savings,41295.1,51,14-04-2025,Approved,9654.6,485,MasterCard,FALSE,FALSE
185,CUST00185,27,Female,East,71830.79,Divorced,2,Bachelors,Self-Employed,Savings,34721.12,51,27-06-2025,Rejected,13039.29,598,Discover,TRUE,FALSE
186,CUST00186,56,Female,South,104128.73,Single,2,Bachelors,Self-Employed,Checking,47790.67,58,12-05-2024,Approved,3974.12,315,Discover,FALSE,FALSE
187,CUST00187,51,Other,West,62116.65,Widowed,0,High School,Unemployed,Business,17457.03,83,07-07-2025,Rejected,25400.95,684,Visa,FALSE,TRUE
188,CUST00188,39,Female,South,114926.12,Divorced,0,Masters,Retired,Business,46563.12,45,09-03-2025,Rejected,38453.36,630,Visa,FALSE,TRUE
189,CUST00189,26,Male,East,27537.11,Widowed,1,Masters,Retired,Checking,49641.74,40,08-06-2025,Pending,35168.37,333,Visa,FALSE,TRUE
190,CUST00190,65,Female,East,103446.64,Married,0,High School,Unemployed,Savings,30039.43,2,27-11-2024,Rejected,48543.29,518,Visa,FALSE,TRUE
191,CUST00191,25,Male,North,55960.96,Widowed,4,PhD,Employed,Business,46387.29,5,22-09-2024,Pending,23275.13,699,Visa,FALSE,TRUE
192,CUST00192,24,Female,East,62786.6,Single,2,High School,Unemployed,Checking,3526.61,75,06-04-2025,Pending,9392.56,680,MasterCard,FALSE,TRUE
193,CUST00193,43,Other,West,115489.13,Widowed,4,Bachelors,Self-Employed,Business,49643.93,99,02-10-2024,Rejected,11060.73,534,Amex,TRUE,FALSE
194,CUST00194,59,Male,South,51537.11,Married,2,Masters,Retired,Checking,3873.76,28,05-08-2025,Approved,11013.89,416,MasterCard,TRUE,FALSE
195,CUST00195,41,Other,West,60295.04,Widowed,3,PhD,Retired,Business,27029.67,68,22-09-2024,Rejected,38297.48,462,Discover,TRUE,TRUE
196,CUST00196,18,Other,South,119689.62,Divorced,0,Masters,Unemployed,Savings,15886.64,33,17-10-2023,Pending,20015.83,679,MasterCard,TRUE,FALSE
197,CUST00197,73,Male,North,77479.79,Single,1,Masters,Employed,Savings,8981.29,29,24-02-2024,Approved,1939.35,367,Visa,TRUE,FALSE
198,CUST00198,72,Other,North,37443.53,Single,2,PhD,Self-Employed,Business,20431.38,16,25-07-2025,Rejected,15870.55,596,MasterCard,FALSE,TRUE
199,CUST00199,27,Male,North,73981.07,Married,4,Bachelors,Unemployed,Checking,3427.14,85,01-03-2025,Rejected,1811.11,667,MasterCard,FALSE,TRUE
200,CUST00200,47,Other,South,41270.95,Divorced,4,Bachelors,Employed,Checking,30102.93,18,05-03-2024,Pending,37013.81,555,Visa,FALSE,FALSE
201,CUST00201,25,Male,West,42371.91,Married,4,Masters,Self-Employed,Checking,30460.36,27,14-12-2024,Approved,45696.32,494,Visa,TRUE,TRUE
202,CUST00202,22,Male,North,96793.27,Widowed,2,Masters,Unemployed,Business,45296.62,48,25-09-2023,Pending,14142.76,444,MasterCard,TRUE,TRUE
203,CUST00203,44,Other,North,105768.56,Married,1,Bachelors,Retired,Checking,24960.11,55,18-10-2024,Pending,46848.46,640,Discover,TRUE,FALSE
204,CUST00204,46,Male,West,96863.63,Divorced,1,PhD,Employed,Checking,42710.9,80,09-03-2025,Approved,13941.29,576,Discover,TRUE,TRUE
205,CUST00205,36,Other,North,102458.67,Widowed,3,High School,Retired,Savings,9788.99,8,26-09-2024,Approved,20203.67,759,Amex,FALSE,TRUE
206,CUST00206,35,Other,East,85194.75,Married,4,Bachelors,Self-Employed,Savings,25546.23,4,22-11-2023,Approved,19437.13,489,Discover,FALSE,TRUE
207,CUST00207,24,Female,South,81028.33,Married,0,High School,Self-Employed,Checking,33419.93,12,23-01-2024,Approved,36614.38,551,Amex,FALSE,TRUE
208,CUST00208,43,Female,East,65758.29,Married,2,PhD,Employed,Checking,23310.38,76,15-12-2024,Rejected,42333.09,794,MasterCard,TRUE,FALSE
209,CUST00209,20,Male,North,41292.36,Married,2,PhD,Retired,Checking,28936.08,78,02-01-2024,Approved,45172.92,782,Amex,TRUE,FALSE
210,CUST00210,26,Female,South,105368.07,Divorced,0,Bachelors,Self-Employed,Checking,45417.07,78,28-03-2024,Pending,30565.56,506,Amex,FALSE,TRUE
211,CUST00211,34,Other,West,75966.6,Widowed,3,PhD,Employed,Savings,6054.65,75,08-06-2025,Rejected,26837.82,564,Discover,TRUE,TRUE
212,CUST00212,27,Male,East,107328,Married,4,PhD,Employed,Savings,2070.76,96,31-03-2024,Pending,8379.82,506,Visa,TRUE,FALSE
213,CUST00213,34,Male,South,107221.58,Divorced,2,Bachelors,Self-Employed,Checking,14873.24,34,03-04-2025,Pending,46578.16,820,Amex,FALSE,FALSE
214,CUST00214,38,Female,East,112912.74,Widowed,2,High School,Unemployed,Business,46715.01,14,11-08-2025,Approved,21952.05,441,Visa,TRUE,TRUE
215,CUST00215,71,Male,North,82515.77,Married,0,Bachelors,Employed,Savings,23316.02,74,12-06-2025,Pending,34502.76,333,Visa,TRUE,FALSE
216,CUST00216,71,Male,North,86986.57,Married,0,Bachelors,Employed,Business,5897.84,47,25-04-2024,Pending,37808.14,545,Amex,FALSE,TRUE
217,CUST00217,45,Other,East,26834.05,Married,0,Masters,Retired,Business,17516.71,92,19-11-2023,Rejected,32893.36,371,Amex,TRUE,TRUE
218,CUST00218,50,Female,North,110538.28,Single,3,Bachelors,Retired,Savings,11862.56,60,01-08-2025,Pending,23275.04,317,Amex,FALSE,TRUE
219,CUST00219,50,Female,West,25161.3,Single,4,High School,Self-Employed,Savings,24944.47,14,26-10-2024,Approved,29834.59,459,Amex,FALSE,TRUE
220,CUST00220,38,Female,West,20626.73,Married,2,Bachelors,Employed,Checking,2091.63,88,09-05-2025,Rejected,22782.65,810,Visa,FALSE,FALSE
221,CUST00221,53,Male,South,31646.4,Married,1,Masters,Employed,Savings,47776.95,30,12-03-2025,Pending,46491.93,511,Visa,TRUE,TRUE
222,CUST00222,74,Other,South,37053.75,Divorced,0,Masters,Self-Employed,Savings,3071.22,90,29-09-2024,Pending,48021.83,434,Discover,TRUE,TRUE
223,CUST00223,30,Male,East,21838.96,Single,3,High School,Self-Employed,Savings,1907.32,5,21-06-2024,Rejected,2058.51,674,Amex,TRUE,FALSE
224,CUST00224,18,Female,South,49932.43,Divorced,0,High School,Retired,Business,1466.66,62,17-04-2025,Pending,40490.88,825,Discover,FALSE,FALSE
225,CUST00225,62,Male,North,115278.28,Single,3,PhD,Retired,Checking,47320.24,93,29-04-2024,Pending,17869.92,330,Amex,FALSE,TRUE
226,CUST00226,33,Other,North,107004.72,Married,4,High School,Retired,Savings,5581.63,96,05-05-2025,Approved,13683.57,618,Visa,FALSE,TRUE
227,CUST00227,55,Other,East,45768.04,Single,2,PhD,Self-Employed,Savings,26686.43,96,17-02-2024,Rejected,25702.11,821,Visa,FALSE,TRUE
228,CUST00228,57,Male,North,69741.62,Single,1,Masters,Unemployed,Savings,8682.71,94,24-12-2023,Approved,4582.95,473,Amex,FALSE,FALSE
229,CUST00229,55,Other,South,75193.95,Married,0,Bachelors,Unemployed,Checking,38646.58,1,09-08-2024,Rejected,7787.94,319,Amex,TRUE,FALSE
230,CUST00230,53,Female,West,36347.87,Widowed,0,Masters,Retired,Checking,15003.45,63,29-10-2024,Pending,26557.05,530,MasterCard,TRUE,FALSE
231,CUST00231,50,Other,West,50948.14,Married,2,Masters,Retired,Business,19100.11,98,29-06-2024,Approved,2186.34,403,Visa,TRUE,FALSE
232,CUST00232,43,Female,East,27166.23,Widowed,1,PhD,Self-Employed,Savings,18711.93,77,21-10-2024,Approved,16149.32,370,Amex,TRUE,TRUE
233,CUST00233,30,Female,North,103674.68,Married,1,Bachelors,Unemployed,Savings,43216.97,80,20-03-2024,Pending,35200.4,631,Discover,FALSE,FALSE
234,CUST00234,43,Other,North,71726.17,Married,1,High School,Employed,Business,9594.7,81,02-11-2023,Pending,4425.65,612,Discover,FALSE,FALSE
235,CUST00235,68,Female,East,34093.78,Single,1,PhD,Unemployed,Checking,13024.56,58,01-02-2025,Pending,16507.21,392,MasterCard,FALSE,FALSE
236,CUST00236,58,Male,East,48250.03,Married,0,High School,Retired,Checking,46305.26,35,08-12-2023,Approved,3416.51,444,Discover,FALSE,FALSE
237,CUST00237,68,Male,South,70634.78,Widowed,3,PhD,Retired,Business,27649.23,72,15-04-2024,Approved,40537.79,481,Amex,FALSE,FALSE
238,CUST00238,55,Male,West,53399.29,Widowed,1,Masters,Retired,Business,39820.05,30,25-10-2023,Pending,46047.07,557,MasterCard,FALSE,TRUE
239,CUST00239,28,Male,North,68009.8,Single,0,Masters,Self-Employed,Savings,32978.12,86,10-09-2023,Approved,19783.25,723,Visa,FALSE,TRUE
240,CUST00240,24,Other,South,54969.01,Widowed,3,Bachelors,Self-Employed,Checking,25504.07,98,24-06-2024,Rejected,18703.52,320,Discover,FALSE,TRUE
241,CUST00241,57,Male,West,93746.88,Single,4,PhD,Retired,Business,48405.66,92,12-11-2024,Pending,38727.38,758,Amex,TRUE,FALSE
242,CUST00242,48,Male,South,46621,Widowed,2,PhD,Retired,Checking,32483.87,64,09-02-2024,Rejected,46590.27,620,MasterCard,TRUE,TRUE
243,CUST00243,54,Female,North,117968.95,Divorced,4,Masters,Unemployed,Savings,43051.14,53,05-09-2023,Pending,39142.58,704,Visa,TRUE,TRUE
244,CUST00244,61,Female,South,60185.47,Single,1,Bachelors,Retired,Business,43474.72,80,08-05-2025,Pending,7714.72,636,Amex,FALSE,FALSE
245,CUST00245,23,Other,West,33323.81,Married,3,Masters,Unemployed,Business,39513.19,70,14-04-2024,Approved,29535.71,650,Amex,TRUE,TRUE
246,CUST00246,62,Other,East,21665.78,Married,3,Masters,Unemployed,Business,17622.28,44,01-01-2025,Pending,16043.44,710,Visa,TRUE,FALSE
247,CUST00247,61,Male,West,80264.9,Widowed,0,PhD,Self-Employed,Savings,21644.63,26,09-12-2024,Pending,30991.82,456,Visa,FALSE,TRUE
248,CUST00248,59,Male,South,64691.35,Single,0,Masters,Employed,Savings,45621.6,6,04-07-2024,Rejected,22194.84,613,Discover,FALSE,TRUE
249,CUST00249,29,Other,North,96892.51,Divorced,4,Masters,Self-Employed,Savings,35014.31,7,06-06-2025,Rejected,21233.63,407,MasterCard,FALSE,FALSE
250,CUST00250,57,Female,North,38660.38,Divorced,3,High School,Employed,Checking,46559.16,72,20-05-2024,Rejected,43895.28,536,Discover,FALSE,TRUE
251,CUST00251,65,Other,West,29096.02,Single,0,PhD,Retired,Checking,4869.05,72,08-02-2025,Pending,49385.7,393,Visa,TRUE,TRUE
252,CUST00252,24,Other,East,90140.3,Married,4,Bachelors,Employed,Checking,39995.28,33,02-06-2025,Rejected,16964.58,397,Discover,TRUE,FALSE
253,CUST00253,27,Female,East,75926.66,Married,0,High School,Employed,Checking,30746.64,72,17-09-2024,Approved,16851.97,676,Amex,FALSE,TRUE
254,CUST00254,50,Male,West,35970.89,Single,1,Masters,Employed,Checking,45126.19,96,01-06-2025,Approved,7219.19,548,MasterCard,FALSE,TRUE
255,CUST00255,33,Female,East,45189.94,Single,3,High School,Unemployed,Business,21170.52,36,06-10-2024,Approved,37900.82,661,Discover,TRUE,TRUE
256,CUST00256,51,Male,East,115915.18,Widowed,3,Masters,Retired,Business,31356.36,80,08-05-2025,Rejected,19159.78,663,Amex,FALSE,TRUE
257,CUST00257,47,Female,West,94312.4,Divorced,2,Masters,Self-Employed,Checking,21929.27,25,01-10-2024,Approved,22164.21,378,Amex,FALSE,FALSE
258,CUST00258,37,Female,North,90757.26,Divorced,4,High School,Retired,Savings,25204.98,37,22-05-2024,Pending,26033.07,808,Amex,FALSE,TRUE
259,CUST00259,64,Other,South,83891.86,Divorced,4,Bachelors,Retired,Savings,27567.98,64,26-04-2024,Rejected,5868.4,504,Visa,FALSE,FALSE
260,CUST00260,65,Other,East,37650.14,Married,2,PhD,Employed,Savings,9904.73,41,27-09-2023,Pending,38513.93,620,Amex,TRUE,TRUE
261,CUST00261,75,Male,North,24989.36,Married,2,Masters,Retired,Business,19911.93,46,18-03-2025,Pending,40488.4,752,Discover,FALSE,TRUE
262,CUST00262,33,Other,East,69404.77,Divorced,1,Bachelors,Self-Employed,Savings,18079.02,39,13-09-2023,Approved,45541.78,532,MasterCard,TRUE,TRUE
263,CUST00263,55,Male,West,92259.26,Divorced,4,Bachelors,Employed,Business,15510.53,81,11-11-2023,Pending,35808.68,629,MasterCard,TRUE,FALSE
264,CUST00264,70,Other,South,76237.93,Divorced,4,PhD,Retired,Checking,47041.43,21,05-12-2023,Pending,45400.51,573,Visa,TRUE,TRUE
265,CUST00265,62,Other,West,29186.93,Divorced,1,Masters,Employed,Business,46841.37,86,25-03-2024,Rejected,26122.66,536,Discover,TRUE,TRUE
266,CUST00266,73,Female,West,52345.33,Single,2,PhD,Employed,Savings,42232.88,36,04-04-2024,Approved,23061.41,834,Amex,TRUE,TRUE
267,CUST00267,18,Male,North,114606.96,Married,3,Masters,Unemployed,Checking,10472.54,59,20-10-2024,Rejected,25669.1,521,Discover,FALSE,TRUE
268,CUST00268,32,Other,East,39080.5,Widowed,0,Masters,Retired,Savings,35249.95,72,14-09-2023,Pending,34463.62,773,Discover,FALSE,FALSE
269,CUST00269,21,Female,North,55260.1,Divorced,4,Bachelors,Employed,Checking,15114.63,79,12-02-2024,Approved,36920.76,403,Discover,TRUE,TRUE
270,CUST00270,42,Female,South,71883.95,Single,4,Bachelors,Employed,Business,43273.62,22,25-10-2023,Approved,44992.22,399,MasterCard,TRUE,FALSE
271,CUST00271,48,Male,East,37516.87,Married,2,Masters,Retired,Savings,9919.01,10,03-12-2024,Rejected,37327.21,805,Discover,FALSE,TRUE
272,CUST00272,49,Female,East,79491.59,Married,1,PhD,Retired,Savings,30267.76,78,13-09-2023,Approved,33485.65,408,Amex,TRUE,FALSE
273,CUST00273,49,Male,North,103462.05,Widowed,0,High School,Employed,Savings,24222.18,70,15-08-2025,Rejected,20617.89,635,Amex,FALSE,FALSE
274,CUST00274,47,Male,West,63113.08,Widowed,3,High School,Retired,Savings,37318.05,4,19-07-2024,Rejected,44063.22,536,MasterCard,FALSE,TRUE
275,CUST00275,45,Other,West,28735.36,Divorced,4,Bachelors,Unemployed,Checking,41178.65,89,06-01-2025,Rejected,26718,401,Visa,TRUE,TRUE
276,CUST00276,66,Male,East,101244.42,Divorced,2,PhD,Employed,Savings,7867.39,74,14-05-2024,Rejected,10754.75,325,MasterCard,TRUE,FALSE
277,CUST00277,73,Female,East,42871.22,Widowed,1,PhD,Self-Employed,Checking,40388.31,44,07-05-2024,Rejected,4317.01,614,Discover,TRUE,TRUE
278,CUST00278,51,Other,East,68448.27,Married,4,Bachelors,Unemployed,Checking,29913.79,38,17-10-2024,Pending,46031.94,498,MasterCard,FALSE,FALSE
279,CUST00279,72,Male,North,61388.81,Widowed,2,Masters,Unemployed,Savings,15310.68,40,06-01-2025,Rejected,31888.09,810,MasterCard,FALSE,FALSE
280,CUST00280,52,Other,South,74649.68,Widowed,3,High School,Retired,Checking,43894.05,48,09-07-2025,Rejected,2690.89,500,Amex,TRUE,TRUE
281,CUST00281,44,Male,East,116386.01,Married,2,PhD,Employed,Checking,41424.71,29,19-09-2024,Approved,13718.23,850,MasterCard,FALSE,FALSE
282,CUST00282,53,Male,North,30726.81,Married,0,Masters,Unemployed,Checking,1067.3,98,07-09-2024,Approved,49965.64,371,Amex,TRUE,FALSE
283,CUST00283,29,Female,North,107285.58,Married,1,High School,Retired,Savings,19319.1,21,11-12-2024,Approved,30820.42,617,Amex,FALSE,TRUE
284,CUST00284,55,Male,North,35351.33,Divorced,2,PhD,Unemployed,Checking,8505.7,38,18-02-2024,Approved,36571.98,731,MasterCard,TRUE,FALSE
285,CUST00285,59,Other,South,54231.45,Divorced,0,PhD,Retired,Savings,32906.5,42,24-04-2025,Pending,31691.35,683,Amex,TRUE,TRUE
286,CUST00286,45,Male,South,45350.78,Single,1,PhD,Unemployed,Checking,19883.28,88,27-09-2023,Rejected,9996.19,468,Visa,FALSE,TRUE
287,CUST00287,69,Other,South,20655.18,Widowed,1,Masters,Self-Employed,Checking,19993.34,76,09-11-2023,Pending,47379.48,649,Discover,FALSE,FALSE
288,CUST00288,58,Other,North,27247.91,Widowed,0,PhD,Retired,Business,30842.53,93,17-07-2024,Rejected,44908.93,564,Amex,TRUE,TRUE
289,CUST00289,58,Male,North,73649.69,Married,0,Bachelors,Unemployed,Business,32448.39,100,15-12-2024,Rejected,41808.48,723,Amex,TRUE,TRUE
290,CUST00290,70,Female,East,53898.43,Single,0,Bachelors,Retired,Savings,20075.72,42,08-07-2025,Rejected,21654.51,485,Discover,FALSE,TRUE
291,CUST00291,19,Female,West,68072.93,Divorced,0,Bachelors,Employed,Savings,16906.12,68,17-11-2023,Pending,24795,663,Visa,FALSE,FALSE
292,CUST00292,28,Other,North,54513.63,Widowed,0,High School,Self-Employed,Business,620.5,30,22-10-2023,Rejected,39502.75,416,MasterCard,TRUE,TRUE
293,CUST00293,49,Male,West,38049.79,Single,1,High School,Unemployed,Business,43753.88,12,12-03-2024,Rejected,48130.94,835,Visa,TRUE,FALSE
294,CUST00294,46,Male,North,104767.91,Single,3,PhD,Unemployed,Checking,13609.39,77,13-01-2024,Rejected,16114.83,721,Discover,TRUE,FALSE
295,CUST00295,65,Female,East,28816.21,Widowed,1,High School,Retired,Business,37741.14,19,27-08-2024,Rejected,30397.8,534,Visa,TRUE,TRUE
296,CUST00296,21,Male,West,41594.57,Married,4,High School,Unemployed,Savings,25794.69,57,01-09-2023,Approved,1751.82,589,Amex,FALSE,TRUE
297,CUST00297,71,Other,North,50274.76,Married,0,High School,Self-Employed,Checking,25342.75,40,26-10-2023,Approved,46752.57,814,Visa,TRUE,TRUE
298,CUST00298,33,Male,West,26987.14,Divorced,4,High School,Self-Employed,Savings,2411.84,80,15-02-2024,Pending,22046.57,499,MasterCard,TRUE,FALSE
299,CUST00299,70,Male,East,56663.69,Married,3,Masters,Self-Employed,Savings,16613.6,56,12-11-2024,Rejected,29666.65,316,Visa,FALSE,FALSE
300,CUST00300,35,Male,East,84395.98,Divorced,2,Bachelors,Unemployed,Savings,5304.82,34,02-05-2024,Rejected,34110.91,627,Amex,TRUE,FALSE
301,CUST00301,43,Other,North,106379.32,Married,2,Bachelors,Retired,Business,30081.15,69,02-08-2024,Rejected,20230.29,571,Discover,FALSE,TRUE
302,CUST00302,70,Female,South,116419.71,Widowed,3,Bachelors,Self-Employed,Savings,43293.53,76,01-08-2025,Pending,49419.3,421,Visa,TRUE,TRUE
303,CUST00303,42,Other,North,31968.57,Married,1,Bachelors,Self-Employed,Checking,21350.76,47,02-09-2024,Pending,36439.18,777,Visa,TRUE,TRUE
304,CUST00304,34,Other,South,117841,Married,0,PhD,Unemployed,Savings,43784.64,42,05-08-2024,Approved,8065.51,815,MasterCard,FALSE,FALSE
305,CUST00305,28,Female,North,95869.57,Divorced,3,High School,Unemployed,Savings,40610.15,76,21-10-2023,Approved,18285.67,478,Discover,TRUE,FALSE
306,CUST00306,29,Male,West,112388.82,Divorced,1,Masters,Employed,Savings,47478.25,82,29-09-2024,Pending,44459.65,523,MasterCard,TRUE,TRUE
307,CUST00307,60,Female,South,110716.06,Single,4,PhD,Retired,Business,30249.26,10,20-03-2024,Approved,8628.2,570,Amex,FALSE,TRUE
308,CUST00308,31,Female,North,109843.97,Widowed,3,Bachelors,Employed,Business,12755.54,85,15-09-2023,Approved,11286.93,350,Amex,FALSE,TRUE
309,CUST00309,61,Male,West,107195.58,Married,3,Masters,Unemployed,Business,28598.39,97,06-02-2025,Rejected,15551.25,442,Amex,TRUE,FALSE
310,CUST00310,22,Female,West,58456.02,Divorced,1,Masters,Self-Employed,Checking,3281.09,16,19-02-2024,Approved,24446.48,441,Discover,TRUE,TRUE
311,CUST00311,37,Other,West,82749.07,Married,4,High School,Self-Employed,Business,21021.83,21,05-05-2024,Rejected,44637.81,525,Discover,TRUE,TRUE
312,CUST00312,73,Other,West,21743.17,Married,4,Masters,Employed,Savings,48592,94,15-03-2025,Rejected,5944.22,508,MasterCard,FALSE,TRUE
313,CUST00313,40,Female,East,32571.58,Divorced,2,High School,Retired,Savings,4155.61,51,26-01-2024,Pending,49695.5,434,Visa,FALSE,TRUE
314,CUST00314,33,Female,South,70965.16,Married,2,High School,Self-Employed,Checking,10975.51,73,02-08-2024,Pending,40258.11,614,MasterCard,TRUE,TRUE
315,CUST00315,42,Male,North,61750.45,Widowed,1,Bachelors,Unemployed,Savings,30343.75,59,12-02-2025,Approved,6810.24,612,Visa,TRUE,FALSE
316,CUST00316,62,Female,South,60057.72,Divorced,1,PhD,Self-Employed,Business,36114.15,87,21-10-2024,Approved,36805.09,376,Visa,TRUE,FALSE
317,CUST00317,52,Female,South,59598.24,Single,2,Bachelors,Employed,Checking,10135.69,31,28-10-2024,Rejected,23098.55,750,MasterCard,FALSE,TRUE
318,CUST00318,45,Male,West,59959.08,Widowed,4,Masters,Retired,Business,43182.07,36,15-01-2024,Approved,31313.95,404,Discover,FALSE,FALSE
319,CUST00319,44,Male,North,59538.61,Divorced,3,Bachelors,Retired,Business,32224.56,5,16-06-2025,Rejected,40495.79,364,Visa,FALSE,TRUE
320,CUST00320,19,Female,West,116679.11,Divorced,3,Bachelors,Unemployed,Savings,12937.02,36,05-03-2024,Approved,22933.34,491,Visa,FALSE,TRUE
321,CUST00321,20,Other,West,35420.74,Widowed,4,Bachelors,Self-Employed,Business,44001.64,49,07-11-2023,Pending,3836.66,372,Discover,FALSE,FALSE
322,CUST00322,28,Female,South,84012.1,Divorced,0,High School,Unemployed,Business,35231.29,77,09-09-2024,Pending,29445.41,821,Discover,TRUE,FALSE
323,CUST00323,64,Other,East,22185.99,Divorced,1,High School,Employed,Checking,19773.96,74,12-05-2024,Pending,35719.38,547,Discover,FALSE,FALSE
324,CUST00324,40,Female,East,104323.3,Divorced,3,Bachelors,Retired,Savings,18741.82,68,20-03-2025,Pending,38451.79,378,Discover,FALSE,TRUE
325,CUST00325,24,Female,West,99133.94,Married,4,Bachelors,Self-Employed,Savings,18639.44,56,21-11-2023,Pending,6896.33,836,Amex,FALSE,FALSE
326,CUST00326,22,Other,East,21353.22,Divorced,4,High School,Employed,Business,30813.6,51,15-06-2024,Approved,13123.95,806,Visa,FALSE,FALSE
327,CUST00327,61,Male,East,57835.02,Single,2,Bachelors,Self-Employed,Checking,27076.49,6,12-01-2025,Rejected,24143.08,628,Discover,FALSE,TRUE
328,CUST00328,56,Other,North,44519.24,Widowed,2,High School,Employed,Checking,32099.79,14,28-09-2023,Approved,1188.01,775,MasterCard,TRUE,FALSE
